"","gbifID","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","locality","stateProvince","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters"
"874598",3455821081,"Asterales","Asteraceae","Anaphalis","Anaphalis margaritacea","","SPECIES","Anaphalis margaritacea (L.) Benth.","Anaphalis margaritacea","","","Idaho",45.191335,-115.971809,3
"877146",2981090349,"Asterales","Asteraceae","Saussurea","Saussurea americana","","SPECIES","Saussurea americana D.C.Eaton","Saussurea americana","","","Idaho",44.363413,-115.268247,7
"881262",4014934608,"Asterales","Asteraceae","Antennaria","Antennaria rosea","","SPECIES","Antennaria rosea Greene","Antennaria rosea","","","Idaho",44.524323,-114.43531,12
"892254",2860146159,"Asterales","Asteraceae","Centaurea","Centaurea stoebe","","SPECIES","Centaurea stoebe L.","Centaurea stoebe","","","Idaho",44.693605,-113.334917,10
"902260",3760019645,"Asterales","Asteraceae","Tanacetum","Tanacetum vulgare","","SPECIES","Tanacetum vulgare L.","Tanacetum vulgare","","","Idaho",44.687161,-114.055886,4
"902416",3067603058,"Asterales","Asteraceae","Wyethia","Wyethia sagittata","","SPECIES","Balsamorhiza sagittata (Pursh) Nutt.","Balsamorhiza sagittata","","","Idaho",44.397601,-114.312894,2
"902911",2397697218,"Asterales","Asteraceae","Cirsium","Cirsium vulgare","","SPECIES","Cirsium vulgare (Savi) Ten.","Cirsium vulgare","","","Idaho",44.94839,-116.077647,9
"912542",3335420969,"Asterales","Asteraceae","Cirsium","Cirsium arvense","","SPECIES","Cirsium arvense (L.) Scop.","Cirsium arvense","","","Idaho",45.16629,-113.866111,44
"916908",4075758833,"Asterales","Asteraceae","Tanacetum","Tanacetum vulgare","","SPECIES","Tanacetum vulgare L.","Tanacetum vulgare","","","Idaho",44.396759,-114.312213,4
"930339",1305126089,"Asterales","Asteraceae","Achillea","Achillea millefolium","","SPECIES","Achillea millefolium L.","Achillea millefolium","","","Idaho",44.926259,-116.089829,50
"951237",4091468406,"Asterales","Asteraceae","Artemisia","Artemisia spinescens","","SPECIES","Artemisia spinescens Eaton","Artemisia spinescens","","","Idaho",44.473727,-114.215605,32
"956310",2850601776,"Asterales","Asteraceae","Anaphalis","Anaphalis margaritacea","","SPECIES","Anaphalis margaritacea (L.) Benth.","Anaphalis margaritacea","","","Idaho",44.692905,-116.090929,49
"962422",1913151634,"Asterales","Asteraceae","Leucanthemum","Leucanthemum vulgare","","SPECIES","Leucanthemum vulgare Lam.","Leucanthemum vulgare","","","Idaho",44.947867,-116.079472,8
"964586",2813891083,"Asterales","Asteraceae","Arnica","Arnica cordifolia","","SPECIES","Arnica cordifolia Hook.","Arnica cordifolia","","","Idaho",44.345017,-115.130242,30
"966778",4028940226,"Asterales","Asteraceae","Erigeron","Erigeron compositus","","SPECIES","Erigeron compositus Pursh","Erigeron compositus","","","Idaho",44.398788,-114.315736,11
"966980",2265830627,"Asterales","Asteraceae","Wyethia","Wyethia sagittata","","SPECIES","Balsamorhiza sagittata (Pursh) Nutt.","Balsamorhiza sagittata","","","Idaho",45.10445,-114.849945,5
"967822",3013933382,"Asterales","Asteraceae","Eurybia","Eurybia sibirica","","SPECIES","Eurybia sibirica (L.) G.L.Nesom","Eurybia sibirica","","","Idaho",44.586808,-115.672795,29
"968932",4153834707,"Asterales","Asteraceae","Tragopogon","Tragopogon dubius","","SPECIES","Tragopogon dubius Scop.","Tragopogon dubius","","","Idaho",45.168636,-113.863114,4
"1472",3466010082,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis aggregata","","SPECIES","Ipomopsis aggregata (Pursh) V.E.Grant","Ipomopsis aggregata","","","Idaho",44.462576,-114.479621,45
"3948",4414147546,"Ericales","Ericaceae","Gaultheria","Gaultheria humifusa","","SPECIES","Gaultheria humifusa (Graham) Rydb.","Gaultheria humifusa","","","Idaho",45.059567,-115.930183,5
"4738",2988318311,"Ericales","Ericaceae","Pyrola","Pyrola asarifolia","","SPECIES","Pyrola asarifolia Michx.","Pyrola asarifolia","","","Idaho",44.942991,-116.079983,5
"5889",4129913442,"Ericales","Polemoniaceae","Phlox","Phlox longifolia","","SPECIES","Phlox longifolia Nutt.","Phlox longifolia","","","Idaho",44.391621,-114.295651,30
"9343",4067305550,"Ericales","Polemoniaceae","Phlox","Phlox hoodii","","SPECIES","Phlox hoodii Richardson","Phlox hoodii","","","Idaho",44.8984,-113.945847,8
"12486",3330565574,"Ericales","Ericaceae","Pyrola","Pyrola dentata","","SPECIES","Pyrola dentata Sm.","Pyrola dentata","","","Idaho",44.328531,-115.2275,9
"17074",4137673509,"Ericales","Ericaceae","Rhododendron","Rhododendron columbianum","","SPECIES","Rhododendron columbianum (Piper) Harmaja","Rhododendron columbianum","","","Idaho",44.431172,-113.33013,5
"18825",3333125884,"Ericales","Ericaceae","Chimaphila","Chimaphila umbellata","","SPECIES","Chimaphila umbellata (L.) W.P.C.Barton","Chimaphila umbellata","","","Idaho",44.601295,-115.84382,4
"19485",2873982315,"Ericales","Ericaceae","Pterospora","Pterospora andromedea","","SPECIES","Pterospora andromedea Nutt.","Pterospora andromedea","","","Idaho",44.323055,-115.648858,10
"22400",3124572936,"Ericales","Ericaceae","Chimaphila","Chimaphila umbellata","","SPECIES","Chimaphila umbellata (L.) W.P.C.Barton","Chimaphila umbellata","","","Idaho",44.94773,-116.075042,16
"25730",4129942384,"Ericales","Polemoniaceae","Phlox","Phlox hoodii","","SPECIES","Phlox hoodii Richardson","Phlox hoodii","","","Idaho",44.473945,-114.217461,14
"26126",4153628304,"Ericales","Polemoniaceae","Collomia","Collomia tenella","","SPECIES","Collomia tenella A.Gray","Collomia tenella","","","Idaho",44.429386,-115.5015,10
"27136",3456033576,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis aggregata","","SPECIES","Ipomopsis aggregata (Pursh) V.E.Grant","Ipomopsis aggregata","","","Idaho",45.044828,-114.280834,10
"31440",4165929807,"Ericales","Polemoniaceae","Eriastrum","Eriastrum wilcoxii","","SPECIES","Eriastrum wilcoxii (A.Nelson) H.Mason","Eriastrum wilcoxii","","","Idaho",44.357728,-114.30183,8
"32157",3902197825,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis aggregata","","SPECIES","Ipomopsis aggregata (Pursh) V.E.Grant","Ipomopsis aggregata","","","Idaho",44.934108,-115.916472,10
"34929",3961383390,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis aggregata","","SPECIES","Ipomopsis aggregata (Pursh) V.E.Grant","Ipomopsis aggregata","","","Idaho",44.504297,-115.922281,4
"356721",3872967364,"Ericales","Polemoniaceae","Polemonium","Polemonium californicum","","SPECIES","Polemonium californicum Eastw.","Polemonium californicum","","","Idaho",44.922188,-116.092667,17
"365451",1099970074,"Ericales","Polemoniaceae","Polemonium","Polemonium californicum","","SPECIES","Polemonium californicum Eastw.","Polemonium californicum","","","Idaho",45.23241,-115.9663,3
"37177",4171939935,"Ericales","Ericaceae","Orthilia","Orthilia secunda","","SPECIES","Orthilia secunda (L.) House","Orthilia secunda","","","Idaho",44.890418,-115.958845,8
"37279",3859245761,"Ericales","Polemoniaceae","Leptosiphon","Leptosiphon nuttallii","","SPECIES","Leptosiphon nuttallii (A.Gray) J.M.Porter & L.A.Johnson","Leptosiphon nuttallii","","","Idaho",44.328414,-115.228333,39
"42754",3858914565,"Ericales","Polemoniaceae","Polemonium","Polemonium occidentale","","SPECIES","Polemonium occidentale Greene","Polemonium occidentale","","","Idaho",44.297658,-116.090844,5
"45476",3873637491,"Ericales","Polemoniaceae","Collomia","Collomia tinctoria","","SPECIES","Collomia tinctoria Kellogg","Collomia tinctoria","","","Idaho",44.360939,-115.231444,7
"47164",3759553848,"Ericales","Polemoniaceae","Collomia","Collomia debilis","","SPECIES","Collomia debilis (S.Watson) Greene","Collomia debilis","","","Idaho",44.406818,-114.363267,18
"47667",3923362605,"Ericales","Ericaceae","Rhododendron","Rhododendron menziesii","","SPECIES","Rhododendron menziesii Craven","Rhododendron menziesii","","","Idaho",45.183075,-115.958572,4
"53872",2850958425,"Ericales","Ericaceae","Vaccinium","Vaccinium uliginosum","","SPECIES","Vaccinium uliginosum L.","Vaccinium uliginosum","","","Idaho",44.281925,-115.083668,4
"56586",4165631977,"Ericales","Polemoniaceae","Polemonium","Polemonium occidentale","","SPECIES","Polemonium occidentale Greene","Polemonium occidentale","","","Idaho",44.60767,-114.546897,4
"56895",1945445404,"Ericales","Polemoniaceae","Polemonium","Polemonium viscosum","","SPECIES","Polemonium viscosum Nutt.","Polemonium viscosum","","","Idaho",44.390072,-113.285927,4
"57142",4138241219,"Ericales","Polemoniaceae","Polemonium","Polemonium pulcherrimum","pulcherrimum","VARIETY","Polemonium pulcherrimum var. pulcherrimum","Polemonium pulcherrimum pulcherrimum","","","Idaho",44.387017,-114.697412,4
"58021",4145358402,"Ericales","Ericaceae","Vaccinium","Vaccinium scoparium","","SPECIES","Vaccinium scoparium Leiberg","Vaccinium scoparium","","","Idaho",45.12998,-114.589234,8
"62312",3873897902,"Ericales","Polemoniaceae","Polemonium","Polemonium occidentale","occidentale","SUBSPECIES","Polemonium occidentale subsp. occidentale","Polemonium occidentale occidentale","","","Idaho",44.600942,-115.846563,4
"62633",1945419951,"Ericales","Ericaceae","Chimaphila","Chimaphila umbellata","","SPECIES","Chimaphila umbellata (L.) W.P.C.Barton","Chimaphila umbellata","","","Idaho",44.929709,-116.074899,5
"63520",3061671128,"Ericales","Ericaceae","Pterospora","Pterospora andromedea","","SPECIES","Pterospora andromedea Nutt.","Pterospora andromedea","","","Idaho",45.2268,-114.098869,17
"67275",3873206602,"Ericales","Ericaceae","Pterospora","Pterospora andromedea","","SPECIES","Pterospora andromedea Nutt.","Pterospora andromedea","","","Idaho",44.604953,-115.847763,20
"75713",2988468449,"Ericales","Ericaceae","Pyrola","Pyrola asarifolia","","SPECIES","Pyrola asarifolia Michx.","Pyrola asarifolia","","","Idaho",45.101374,-115.331118,4
"77341",4129863461,"Ericales","Polemoniaceae","Phlox","Phlox longifolia","","SPECIES","Phlox longifolia Nutt.","Phlox longifolia","","","Idaho",44.394812,-114.30892,16
"78262",3330584545,"Ericales","Ericaceae","Pyrola","Pyrola asarifolia","","SPECIES","Pyrola asarifolia Michx.","Pyrola asarifolia","","","Idaho",44.328625,-115.229094,25
"79611",3873816595,"Ericales","Ericaceae","Pterospora","Pterospora andromedea","","SPECIES","Pterospora andromedea Nutt.","Pterospora andromedea","","","Idaho",44.603038,-115.847747,4
"802651",4039265817,"Ericales","Ericaceae","Vaccinium","Vaccinium scoparium","","SPECIES","Vaccinium scoparium Leiberg","Vaccinium scoparium","","","Idaho",44.877512,-116.006522,4
"832072",3881585558,"Ericales","Ericaceae","Rhododendron","Rhododendron columbianum","","SPECIES","Rhododendron columbianum (Piper) Harmaja","Rhododendron columbianum","","","Idaho",44.411848,-114.391077,8
"87578",3902392325,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis aggregata","","SPECIES","Ipomopsis aggregata (Pursh) V.E.Grant","Ipomopsis aggregata","","","Idaho",44.799572,-114.806563,4
"87633",2397652234,"Ericales","Ericaceae","Pterospora","Pterospora andromedea","","SPECIES","Pterospora andromedea Nutt.","Pterospora andromedea","","","Idaho",44.929746,-116.073864,10
"88762",4171315722,"Ericales","Ericaceae","Pyrola","Pyrola asarifolia","","SPECIES","Pyrola asarifolia Michx.","Pyrola asarifolia","","","Idaho",44.663687,-113.925955,32
"89496",4171184744,"Ericales","Polemoniaceae","Polemonium","Polemonium occidentale","","SPECIES","Polemonium occidentale Greene","Polemonium occidentale","","","Idaho",44.357597,-114.30045,7
"90715",3961163427,"Ericales","Ericaceae","Arctostaphylos","Arctostaphylos uva-ursi","","SPECIES","Arctostaphylos uva-ursi (L.) Spreng.","Arctostaphylos uva-ursi","","","Idaho",45.207123,-115.590012,14
"94933",4129916347,"Ericales","Polemoniaceae","Phlox","Phlox longifolia","","SPECIES","Phlox longifolia Nutt.","Phlox longifolia","","","Idaho",44.682608,-114.242368,43
"98496",3873600980,"Ericales","Polemoniaceae","Polemonium","Polemonium occidentale","occidentale","SUBSPECIES","Polemonium occidentale subsp. occidentale","Polemonium occidentale occidentale","","","Idaho",44.602413,-115.846588,3
"104474",2634017714,"Ericales","Polemoniaceae","Phlox","Phlox longifolia","","SPECIES","Phlox longifolia Nutt.","Phlox longifolia","","","Idaho",44.34948,-113.579117,5
"107529",3337540772,"Ericales","Ericaceae","Pyrola","Pyrola minor","","SPECIES","Pyrola minor L.","Pyrola minor","","","Idaho",44.941283,-113.847908,14
"107552",4165433262,"Ericales","Polemoniaceae","Polemonium","Polemonium occidentale","occidentale","SUBSPECIES","Polemonium occidentale subsp. occidentale","Polemonium occidentale occidentale","","","Idaho",44.538663,-114.411628,4
"107797",4137765648,"Ericales","Ericaceae","Rhododendron","Rhododendron columbianum","","SPECIES","Rhododendron columbianum (Piper) Harmaja","Rhododendron columbianum","","","Idaho",45.155566,-114.584019,5
"110167",1920790349,"Ericales","Ericaceae","Chimaphila","Chimaphila umbellata","","SPECIES","Chimaphila umbellata (L.) W.P.C.Barton","Chimaphila umbellata","","","Idaho",44.929824,-116.075618,9
"111235",4416720554,"Ericales","Primulaceae","Dodecatheon","Dodecatheon jeffreyanum","","SPECIES","Primula jeffreyi (Van Houtte) A.R.Mast & Reveal","Primula jeffreyi","","","Idaho",44.916267,-116.006203,4
"111891",4153750383,"Ericales","Ericaceae","Rhododendron","Rhododendron columbianum","","SPECIES","Rhododendron columbianum (Piper) Harmaja","Rhododendron columbianum","","","Idaho",44.367897,-115.275786,4
"120703",4129850366,"Ericales","Polemoniaceae","Phlox","Phlox longifolia","","SPECIES","Phlox longifolia Nutt.","Phlox longifolia","","","Idaho",44.391621,-114.295651,30
"122869",3457190296,"Ericales","Polemoniaceae","Phlox","Phlox gracilis","","SPECIES","Microsteris gracilis (Douglas ex Hook.) Greene","Microsteris gracilis","","","Idaho",44.354165,-115.129978,42
"124103",4127007084,"Ericales","Ericaceae","Vaccinium","Vaccinium scoparium","","SPECIES","Vaccinium scoparium Leiberg","Vaccinium scoparium","","","Idaho",45.184174,-115.961533,5
"127433",4039319793,"Ericales","Polemoniaceae","Collomia","Collomia debilis","","SPECIES","Collomia debilis (S.Watson) Greene","Collomia debilis","","","Idaho",44.406722,-114.363014,31
"128643",3335068240,"Ericales","Polemoniaceae","Polemonium","Polemonium occidentale","occidentale","SUBSPECIES","Polemonium occidentale subsp. occidentale","Polemonium occidentale occidentale","","","Idaho",44.654617,-113.571617,9
"128809",2573915267,"Ericales","Polemoniaceae","Polemonium","Polemonium occidentale","","SPECIES","Polemonium occidentale Greene","Polemonium occidentale","","","Idaho",44.582977,-115.668509,14
"128828",4413375687,"Ericales","Ericaceae","Rhododendron","Rhododendron columbianum","","SPECIES","Rhododendron columbianum (Piper) Harmaja","Rhododendron columbianum","","","Idaho",45.157089,-115.996597,33
"130429",4137800519,"Ericales","Ericaceae","Rhododendron","Rhododendron columbianum","","SPECIES","Rhododendron columbianum (Piper) Harmaja","Rhododendron columbianum","","","Idaho",44.415287,-115.185853,5
"130445",4054743595,"Ericales","Primulaceae","Dodecatheon","Dodecatheon jeffreyanum","","SPECIES","Primula jeffreyi (Van Houtte) A.R.Mast & Reveal","Primula jeffreyi","","","Idaho",45.046222,-115.424233,18
"132512",4172263161,"Ericales","Ericaceae","Chimaphila","Chimaphila umbellata","","SPECIES","Chimaphila umbellata (L.) W.P.C.Barton","Chimaphila umbellata","","","Idaho",44.922355,-115.945655,18
"135042",4029183208,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis aggregata","","SPECIES","Ipomopsis aggregata (Pursh) V.E.Grant","Ipomopsis aggregata","","","Idaho",44.399999,-114.328399,22
"135549",3874161988,"Ericales","Ericaceae","Pyrola","Pyrola asarifolia","","SPECIES","Pyrola asarifolia Michx.","Pyrola asarifolia","","","Idaho",44.603462,-115.84732,4
"136951",3902031666,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis aggregata","","SPECIES","Ipomopsis aggregata (Pursh) V.E.Grant","Ipomopsis aggregata","","","Idaho",44.681225,-116.067842,10
"149355",3314365500,"Ericales","Ericaceae","Chimaphila","Chimaphila umbellata","","SPECIES","Chimaphila umbellata (L.) W.P.C.Barton","Chimaphila umbellata","","","Idaho",44.957044,-116.081763,8
"153468",2283250290,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis aggregata","","SPECIES","Ipomopsis aggregata (Pursh) V.E.Grant","Ipomopsis aggregata","","","Idaho",44.764647,-115.071817,32
"154157",3456495893,"Ericales","Ericaceae","Chimaphila","Chimaphila umbellata","","SPECIES","Chimaphila umbellata (L.) W.P.C.Barton","Chimaphila umbellata","","","Idaho",44.939463,-116.080493,19
"156690",2626371123,"Ericales","Primulaceae","Primula","Primula alcalina","","SPECIES","Primula alcalina Cholewa & D.M.Hend.","Primula alcalina","","","Idaho",44.275961,-113.457961,44
"159243",3889001496,"Ericales","Ericaceae","Rhododendron","Rhododendron menziesii","","SPECIES","Rhododendron menziesii Craven","Rhododendron menziesii","","","Idaho",44.604388,-115.847588,3
"159503",4121373002,"Ericales","Polemoniaceae","Polemonium","Polemonium pulcherrimum","","SPECIES","Polemonium pulcherrimum Hook.","Polemonium pulcherrimum","","","Idaho",44.235358,-114.915108,4
"159588",4137705527,"Ericales","Polemoniaceae","Polemonium","Polemonium californicum","","SPECIES","Polemonium californicum Eastw.","Polemonium californicum","","","Idaho",44.878012,-115.990892,4
"161650",3330720524,"Ericales","Ericaceae","Pyrola","Pyrola asarifolia","","SPECIES","Pyrola asarifolia Michx.","Pyrola asarifolia","","","Idaho",44.367778,-115.275864,5
"167425",2283134941,"Ericales","Polemoniaceae","Polemonium","Polemonium californicum","","SPECIES","Polemonium californicum Eastw.","Polemonium californicum","","","Idaho",44.869033,-115.966714,30
"170443",4145772336,"Ericales","Polemoniaceae","Polemonium","Polemonium occidentale","occidentale","SUBSPECIES","Polemonium occidentale subsp. occidentale","Polemonium occidentale occidentale","","","Idaho",44.288297,-115.031883,29
"170664",4039235667,"Ericales","Polemoniaceae","Leptosiphon","Leptosiphon nuttallii","","SPECIES","Leptosiphon nuttallii (A.Gray) J.M.Porter & L.A.Johnson","Leptosiphon nuttallii","","","Idaho",44.469437,-115.112167,6
"176393",2633985436,"Ericales","Ericaceae","Vaccinium","Vaccinium scoparium","","SPECIES","Vaccinium scoparium Leiberg","Vaccinium scoparium","","","Idaho",44.28574,-115.07265,15
